timestamp,user,desc,url
2023-05-15T11:04:29Z,ErikBjare,PushEvent on ActivityWatch/aw-server,https://github.com/ActivityWatch/aw-server
2023-05-15T11:04:28Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-server,https://github.com/ActivityWatch/aw-server
2023-05-15T10:46:09Z,ErikBjare,DeleteEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-15T10:46:08Z,ErikBjare,PushEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-15T10:46:08Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-15T10:42:44Z,ErikBjare,DeleteEvent on ActivityWatch/aw-server-rust,https://github.com/ActivityWatch/aw-server-rust
2023-05-15T10:42:42Z,ErikBjare,PushEvent on ActivityWatch/aw-server-rust,https://github.com/ActivityWatch/aw-server-rust
2023-05-15T10:42:42Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-server-rust,https://github.com/ActivityWatch/aw-server-rust
2023-05-15T10:14:25Z,ErikBjare,DeleteEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-15T10:14:24Z,ErikBjare,PushEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-15T10:14:23Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-15T10:13:06Z,ErikBjare,PushEvent on ActivityWatch/aw-server-rust,https://github.com/ActivityWatch/aw-server-rust
2023-05-15T10:07:05Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-15T10:06:54Z,ErikBjare,PushEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-15T10:01:29Z,ErikBjare,CreateEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-15T08:13:48Z,ErikBjare,PushEvent on ActivityWatch/activitywatch,https://github.com/ActivityWatch/activitywatch
2023-05-15T08:12:18Z,ErikBjare,IssueCommentEvent on ActivityWatch/aw-server,https://github.com/ActivityWatch/aw-server
2023-05-15T08:12:09Z,ErikBjare,IssueCommentEvent on ActivityWatch/aw-server,https://github.com/ActivityWatch/aw-server
2023-05-15T08:12:01Z,ErikBjare,IssueCommentEvent on ActivityWatch/aw-server,https://github.com/ActivityWatch/aw-server
2023-05-15T08:07:24Z,ErikBjare,PushEvent on ActivityWatch/aw-server,https://github.com/ActivityWatch/aw-server
2023-05-15T08:06:45Z,ErikBjare,DeleteEvent on ActivityWatch/aw-server,https://github.com/ActivityWatch/aw-server
2023-05-15T08:06:43Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-server,https://github.com/ActivityWatch/aw-server
2023-05-15T08:06:43Z,ErikBjare,PushEvent on ActivityWatch/aw-server,https://github.com/ActivityWatch/aw-server
2023-05-15T08:01:28Z,ErikBjare,PushEvent on ActivityWatch/aw-server,https://github.com/ActivityWatch/aw-server
2023-05-15T07:58:49Z,ErikBjare,PushEvent on ActivityWatch/aw-server,https://github.com/ActivityWatch/aw-server
2023-05-15T07:57:35Z,ErikBjare,PushEvent on ActivityWatch/aw-core,https://github.com/ActivityWatch/aw-core
2023-05-15T07:57:08Z,ErikBjare,PushEvent on ActivityWatch/aw-core,https://github.com/ActivityWatch/aw-core
2023-05-15T07:54:24Z,ErikBjare,DeleteEvent on ActivityWatch/aw-core,https://github.com/ActivityWatch/aw-core
2023-05-15T07:54:23Z,ErikBjare,PushEvent on ActivityWatch/aw-core,https://github.com/ActivityWatch/aw-core
2023-05-15T07:54:23Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-core,https://github.com/ActivityWatch/aw-core
2023-05-15T07:47:17Z,ErikBjare,PushEvent on ActivityWatch/aw-server-rust,https://github.com/ActivityWatch/aw-server-rust
2023-05-15T07:46:03Z,ErikBjare,IssueCommentEvent on ActivityWatch/aw-server-rust,https://github.com/ActivityWatch/aw-server-rust
2023-05-15T07:44:21Z,ErikBjare,PushEvent on ActivityWatch/aw-server-rust,https://github.com/ActivityWatch/aw-server-rust
2023-05-15T07:44:23Z,ErikBjare,DeleteEvent on ActivityWatch/aw-server-rust,https://github.com/ActivityWatch/aw-server-rust
2023-05-15T07:44:21Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-server-rust,https://github.com/ActivityWatch/aw-server-rust
2023-05-15T07:31:42Z,ErikBjare,IssueCommentEvent on actions-rs/tarpaulin,https://github.com/actions-rs/tarpaulin
2023-05-15T07:30:33Z,ErikBjare,IssueCommentEvent on actions-rs/tarpaulin,https://github.com/actions-rs/tarpaulin
2023-05-15T07:28:01Z,ErikBjare,PushEvent on ActivityWatch/aw-server-rust,https://github.com/ActivityWatch/aw-server-rust
2023-05-15T07:27:10Z,ErikBjare,PushEvent on ActivityWatch/aw-server-rust,https://github.com/ActivityWatch/aw-server-rust
2023-05-15T07:25:46Z,ErikBjare,PushEvent on ActivityWatch/aw-server-rust,https://github.com/ActivityWatch/aw-server-rust
2023-05-15T07:21:28Z,ErikBjare,PushEvent on ActivityWatch/aw-server-rust,https://github.com/ActivityWatch/aw-server-rust
2023-05-15T07:08:46Z,ErikBjare,PushEvent on ActivityWatch/aw-server-rust,https://github.com/ActivityWatch/aw-server-rust
2023-05-14T21:20:55Z,ErikBjare,IssueCommentEvent on uniswap-python/uniswap-python,https://github.com/uniswap-python/uniswap-python
2023-05-13T21:22:11Z,ErikBjare,PullRequestEvent on anvaka/map-of-github,https://github.com/anvaka/map-of-github
2023-05-13T21:21:45Z,ErikBjare,PushEvent on ErikBjare/map-of-github,https://github.com/ErikBjare/map-of-github
2023-05-13T21:17:42Z,ErikBjare,ForkEvent on anvaka/map-of-github,https://github.com/anvaka/map-of-github
2023-05-12T21:01:52Z,ErikBjare,WatchEvent on pumpikano/markdown_image_downloader,https://github.com/pumpikano/markdown_image_downloader
2023-05-12T20:58:27Z,ErikBjare,PushEvent on ErikBjare/quantifiedme,https://github.com/ErikBjare/quantifiedme
2023-05-12T20:54:34Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-server-rust,https://github.com/ActivityWatch/aw-server-rust
2023-05-12T20:54:27Z,ErikBjare,CreateEvent on ActivityWatch/aw-server-rust,https://github.com/ActivityWatch/aw-server-rust
2023-05-12T20:46:13Z,ErikBjare,PushEvent on ActivityWatch/activitywatch.github.io,https://github.com/ActivityWatch/activitywatch.github.io
2023-05-12T12:16:10Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-server-rust,https://github.com/ActivityWatch/aw-server-rust
2023-05-12T12:15:47Z,ErikBjare,CreateEvent on ActivityWatch/aw-server-rust,https://github.com/ActivityWatch/aw-server-rust
2023-05-11T18:23:33Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-11T18:23:32Z,ErikBjare,IssueCommentEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-11T18:23:08Z,ErikBjare,PushEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-11T18:05:14Z,ErikBjare,DeleteEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-11T18:05:13Z,ErikBjare,PushEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-11T18:05:13Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-11T18:00:22Z,ErikBjare,PushEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-11T17:57:49Z,ErikBjare,DeleteEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-11T17:57:47Z,ErikBjare,PushEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-11T17:57:47Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-11T17:57:43Z,ErikBjare,IssueCommentEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-11T17:57:14Z,ErikBjare,PushEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-11T17:46:31Z,ErikBjare,IssueCommentEvent on vuejs/vue-cli,https://github.com/vuejs/vue-cli
2023-05-11T16:57:28Z,ErikBjare,PushEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-11T16:53:43Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-11T16:53:37Z,ErikBjare,PushEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-11T16:52:57Z,ErikBjare,CreateEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-11T15:49:13Z,ErikBjare,PushEvent on ActivityWatch/aw-client-js,https://github.com/ActivityWatch/aw-client-js
2023-05-11T15:31:22Z,ErikBjare,CreateEvent on ActivityWatch/aw-client-js,https://github.com/ActivityWatch/aw-client-js
2023-05-11T15:31:15Z,ErikBjare,PushEvent on ActivityWatch/aw-client-js,https://github.com/ActivityWatch/aw-client-js
2023-05-11T15:29:11Z,ErikBjare,DeleteEvent on ActivityWatch/aw-client-js,https://github.com/ActivityWatch/aw-client-js
2023-05-11T15:29:10Z,ErikBjare,PushEvent on ActivityWatch/aw-client-js,https://github.com/ActivityWatch/aw-client-js
2023-05-11T15:29:10Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-client-js,https://github.com/ActivityWatch/aw-client-js
2023-05-11T15:28:10Z,ErikBjare,PushEvent on ActivityWatch/aw-client-js,https://github.com/ActivityWatch/aw-client-js
2023-05-11T15:22:51Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-client-js,https://github.com/ActivityWatch/aw-client-js
2023-05-11T15:22:36Z,ErikBjare,CreateEvent on ActivityWatch/aw-client-js,https://github.com/ActivityWatch/aw-client-js
2023-05-11T14:54:09Z,ErikBjare,IssuesEvent on ActivityWatch/activitywatch,https://github.com/ActivityWatch/activitywatch
2023-05-11T14:53:35Z,ErikBjare,IssueCommentEvent on ActivityWatch/activitywatch,https://github.com/ActivityWatch/activitywatch
2023-05-11T14:52:32Z,ErikBjare,IssueCommentEvent on NixOS/nixpkgs,https://github.com/NixOS/nixpkgs
2023-05-11T14:44:37Z,ErikBjare,DeleteEvent on ActivityWatch/aw-client-js,https://github.com/ActivityWatch/aw-client-js
2023-05-11T14:44:36Z,ErikBjare,PushEvent on ActivityWatch/aw-client-js,https://github.com/ActivityWatch/aw-client-js
2023-05-11T14:44:35Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-client-js,https://github.com/ActivityWatch/aw-client-js
2023-05-11T14:40:49Z,ErikBjare,PushEvent on ActivityWatch/aw-core,https://github.com/ActivityWatch/aw-core
2023-05-11T14:39:59Z,ErikBjare,PullRequestReviewCommentEvent on ActivityWatch/aw-core,https://github.com/ActivityWatch/aw-core
2023-05-11T14:40:00Z,ErikBjare,PullRequestReviewEvent on ActivityWatch/aw-core,https://github.com/ActivityWatch/aw-core
2023-05-11T13:59:00Z,ErikBjare,PushEvent on ActivityWatch/aw-core,https://github.com/ActivityWatch/aw-core
2023-05-11T13:34:27Z,ErikBjare,PushEvent on ActivityWatch/aw-core,https://github.com/ActivityWatch/aw-core
2023-05-11T13:29:48Z,ErikBjare,PushEvent on ActivityWatch/aw-core,https://github.com/ActivityWatch/aw-core
2023-05-11T13:25:54Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-server,https://github.com/ActivityWatch/aw-server
2023-05-11T13:25:47Z,ErikBjare,CreateEvent on ActivityWatch/aw-server,https://github.com/ActivityWatch/aw-server
2023-05-11T13:18:41Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-core,https://github.com/ActivityWatch/aw-core
2023-05-11T13:18:26Z,ErikBjare,CreateEvent on ActivityWatch/aw-core,https://github.com/ActivityWatch/aw-core
2023-05-10T19:19:02Z,ErikBjare,IssueCommentEvent on ActivityWatch/aw-watcher-window,https://github.com/ActivityWatch/aw-watcher-window
2023-05-10T17:25:51Z,ErikBjare,WatchEvent on mlc-ai/web-llm,https://github.com/mlc-ai/web-llm
2023-05-10T14:53:30Z,ErikBjare,PushEvent on ErikBjare/gpt-playground,https://github.com/ErikBjare/gpt-playground
2023-05-10T14:50:03Z,ErikBjare,PushEvent on ErikBjare/gpt-playground,https://github.com/ErikBjare/gpt-playground
2023-05-10T14:46:16Z,ErikBjare,PushEvent on ErikBjare/gpt-playground,https://github.com/ErikBjare/gpt-playground
2023-05-10T14:25:01Z,ErikBjare,DeleteEvent on ErikBjare/gpt-playground,https://github.com/ErikBjare/gpt-playground
2023-05-10T14:24:51Z,ErikBjare,PushEvent on ErikBjare/gpt-playground,https://github.com/ErikBjare/gpt-playground
2023-05-10T14:24:51Z,ErikBjare,PullRequestEvent on ErikBjare/gpt-playground,https://github.com/ErikBjare/gpt-playground
2023-05-10T14:24:39Z,ErikBjare,PullRequestEvent on ErikBjare/gpt-playground,https://github.com/ErikBjare/gpt-playground
2023-05-10T13:14:13Z,ErikBjare,WatchEvent on melodysdreamj/WizardVicunaLM,https://github.com/melodysdreamj/WizardVicunaLM
2023-05-10T13:00:51Z,ErikBjare,WatchEvent on rsaryev/auto-copilot-cli,https://github.com/rsaryev/auto-copilot-cli
2023-05-09T10:51:15Z,ErikBjare,IssueCommentEvent on uniswap-python/uniswap-python,https://github.com/uniswap-python/uniswap-python
2023-05-09T10:42:51Z,ErikBjare,IssueCommentEvent on uniswap-python/uniswap-python,https://github.com/uniswap-python/uniswap-python
2023-05-09T09:32:19Z,ErikBjare,IssueCommentEvent on ActivityWatch/aw-watcher-vscode,https://github.com/ActivityWatch/aw-watcher-vscode
2023-05-09T09:31:52Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-watcher-vscode,https://github.com/ActivityWatch/aw-watcher-vscode
2023-05-09T09:31:52Z,ErikBjare,PushEvent on ActivityWatch/aw-watcher-vscode,https://github.com/ActivityWatch/aw-watcher-vscode
2023-05-09T09:31:53Z,ErikBjare,IssuesEvent on ActivityWatch/aw-watcher-vscode,https://github.com/ActivityWatch/aw-watcher-vscode
2023-05-09T07:24:08Z,ErikBjare,PushEvent on ActivityWatch/stats,https://github.com/ActivityWatch/stats
2023-05-09T07:23:46Z,ErikBjare,PushEvent on ActivityWatch/activitywatch.github.io,https://github.com/ActivityWatch/activitywatch.github.io
2023-05-08T19:45:44Z,ErikBjare,PushEvent on ActivityWatch/stats,https://github.com/ActivityWatch/stats
2023-05-06T13:33:45Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-core,https://github.com/ActivityWatch/aw-core
2023-05-06T13:33:03Z,ErikBjare,CreateEvent on ActivityWatch/aw-core,https://github.com/ActivityWatch/aw-core
2023-05-06T10:55:06Z,ErikBjare,WatchEvent on ellie/atuin,https://github.com/ellie/atuin
2023-05-06T10:15:55Z,ErikBjare,PullRequestEvent on HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis
2023-05-06T10:15:48Z,ErikBjare,PushEvent on ErikBjare/hypothesis,https://github.com/ErikBjare/hypothesis
2023-05-06T10:14:04Z,ErikBjare,ForkEvent on HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis
2023-05-06T10:09:13Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-core,https://github.com/ActivityWatch/aw-core
2023-05-06T10:09:04Z,ErikBjare,CreateEvent on ActivityWatch/aw-core,https://github.com/ActivityWatch/aw-core
2023-05-05T20:04:21Z,ErikBjare,IssueCommentEvent on ActivityWatch/aw-client,https://github.com/ActivityWatch/aw-client
2023-05-05T20:02:39Z,ErikBjare,CreateEvent on ActivityWatch/aw-client,https://github.com/ActivityWatch/aw-client
2023-05-05T19:59:11Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-05T19:59:06Z,ErikBjare,CreateEvent on ActivityWatch/aw-webui,https://github.com/ActivityWatch/aw-webui
2023-05-05T18:17:09Z,ErikBjare,IssuesEvent on ActivityWatch/aw-client,https://github.com/ActivityWatch/aw-client
2023-05-05T18:16:46Z,ErikBjare,IssueCommentEvent on ActivityWatch/aw-client,https://github.com/ActivityWatch/aw-client
2023-05-05T16:27:01Z,ErikBjare,CreateEvent on ErikBjare/gpt-playground,https://github.com/ErikBjare/gpt-playground
2023-05-04T23:24:55Z,ErikBjare,PushEvent on ErikBjare/gpt-playground,https://github.com/ErikBjare/gpt-playground
2023-05-02T09:48:52Z,ErikBjare,DeleteEvent on ActivityWatch/aw-server,https://github.com/ActivityWatch/aw-server
2023-05-02T09:48:51Z,ErikBjare,PushEvent on ActivityWatch/aw-server,https://github.com/ActivityWatch/aw-server
2023-05-02T09:48:51Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-server,https://github.com/ActivityWatch/aw-server
2023-05-02T09:47:21Z,ErikBjare,DeleteEvent on ActivityWatch/aw-server,https://github.com/ActivityWatch/aw-server
2023-05-02T09:47:19Z,ErikBjare,PushEvent on ActivityWatch/aw-server,https://github.com/ActivityWatch/aw-server
2023-05-02T09:47:19Z,ErikBjare,PullRequestEvent on ActivityWatch/aw-server,https://github.com/ActivityWatch/aw-server
2023-05-01T17:27:38Z,ErikBjare,PushEvent on ActivityWatch/activitywatch,https://github.com/ActivityWatch/activitywatch
2023-05-01T17:27:38Z,ErikBjare,PullRequestEvent on ActivityWatch/activitywatch,https://github.com/ActivityWatch/activitywatch
2023-05-01T17:27:18Z,ErikBjare,PushEvent on ActivityWatch/activitywatch,https://github.com/ActivityWatch/activitywatch
2023-05-01T17:27:18Z,ErikBjare,PullRequestEvent on ActivityWatch/activitywatch,https://github.com/ActivityWatch/activitywatch
2023-05-01T17:26:25Z,ErikBjare,PushEvent on ActivityWatch/activitywatch,https://github.com/ActivityWatch/activitywatch
2023-05-01T17:26:24Z,ErikBjare,PullRequestEvent on ActivityWatch/activitywatch,https://github.com/ActivityWatch/activitywatch
2023-04-30T12:53:50Z,ErikBjare,IssueCommentEvent on ActivityWatch/aw-server-rust,https://github.com/ActivityWatch/aw-server-rust
2023-04-30T12:40:18Z,ErikBjare,WatchEvent on ActivityWatch/awesome-activitywatch,https://github.com/ActivityWatch/awesome-activitywatch
2023-04-30T12:36:57Z,ErikBjare,PushEvent on ActivityWatch/awesome-activitywatch,https://github.com/ActivityWatch/awesome-activitywatch
2023-04-30T12:32:33Z,ErikBjare,PushEvent on ActivityWatch/awesome-activitywatch,https://github.com/ActivityWatch/awesome-activitywatch
2023-04-30T12:28:36Z,ErikBjare,CreateEvent on ActivityWatch/awesome-activitywatch,https://github.com/ActivityWatch/awesome-activitywatch
2023-04-30T12:28:27Z,ErikBjare,CreateEvent on ActivityWatch/awesome-activitywatch,https://github.com/ActivityWatch/awesome-activitywatch
2023-04-29T21:02:38Z,ErikBjare,WatchEvent on nlpxucan/WizardLM,https://github.com/nlpxucan/WizardLM
2023-04-29T18:58:00Z,ErikBjare,PushEvent on ErikBjare/gpt-playground,https://github.com/ErikBjare/gpt-playground
2023-04-29T12:26:18Z,ErikBjare,WatchEvent on 2e3s/awatcher,https://github.com/2e3s/awatcher
2023-04-29T11:59:07Z,ErikBjare,PushEvent on ErikBjare/ErikBjare.github.io,https://github.com/ErikBjare/ErikBjare.github.io
2023-04-29T11:46:51Z,ErikBjare,PushEvent on ActivityWatch/activitywatch.github.io,https://github.com/ActivityWatch/activitywatch.github.io
2023-04-29T11:42:55Z,ErikBjare,PushEvent on SuperuserLabs/superuserlabs.github.io,https://github.com/SuperuserLabs/superuserlabs.github.io
2023-04-29T10:53:21Z,ErikBjare,PushEvent on SuperuserLabs/superuserlabs.github.io,https://github.com/SuperuserLabs/superuserlabs.github.io
2023-04-29T10:17:08Z,ErikBjare,PushEvent on SuperuserLabs/superuserlabs.github.io,https://github.com/SuperuserLabs/superuserlabs.github.io
2023-04-29T10:15:04Z,ErikBjare,PushEvent on SuperuserLabs/superuserlabs.github.io,https://github.com/SuperuserLabs/superuserlabs.github.io
